po_number,po_line,posting_date,company_code,site_id,site_name,department_id,department_name,cost_center,supplier_child_id,supplier_child_name,supplier_parent_id,supplier_parent_name,supplier_grandparent_id,supplier_grandparent_name,item_code,item_cat_l_id,item_cat_l_name,item_cat_m_id,item_cat_m_name,item_cat_s_id,item_cat_s_name,uom,quantity,unit_price,net_amount,currency,payment_terms,buyer,contract_flag,purchasing_channel,tax_amount,gross_amount
PO20253000027,1,2025-12-25,JP01,S002,横浜オフィス,D002,営業（リテール）,CC4101,SC002,エコーパッケージ36 株式会社,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000071,CL002,リテールプロモ,CM015,サンプリング,CS0071,サンプリング（標準プラン）,SET,3.0,1405952.37,4217857.12,JPY,NET60,SATO,1,Spot,421785.71,4639642.83
PO20253000108,1,2025-12-25,JP01,S005,名古屋拠点,D008,総務,CC1001,SC010,ユニオンマーケ85 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000086,CL002,リテールプロモ,CM018,リテールメディア,CS0086,リテールメディア（標準プラン）,MONTH,1.0,7218494.41,7218494.41,JPY,NET60,UEDA,0,Framework,721849.44,7940343.85
PO20253000252,1,2025-12-26,JP01,S003,関東物流センター,D006,物流,CC5001,SC050,サミットBPO28 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000073,CL002,リテールプロモ,CM015,サンプリング,CS0073,サンプリング（スポット対応）,MONTH,3.0,7799689.8,23399069.4,JPY,NET45,SUZUKI,0,eProc,2339906.94,25738976.34
PO20253000439,1,2025-12-26,JP01,S001,本社（東京）,D007,カスタマーセンター,CC7001,SC033,サミットコンサル78 合同会社,SP013,Business Services Holdings Japan K.K.,SGP003,Business Services Holdings,IM000107,CL003,ビジネスサービス,CM022,人材派遣,CS0107,人材派遣（プレミアムプラン）,EA,3.0,1083253.86,3249761.59,JPY,NET45,KOBAYASHI,0,eProc,324976.16,3574737.75
PO20253000100,1,2025-12-27,JP01,S005,名古屋拠点,D004,人事,CC2201,SC015,ノヴァロジ21 Ltd.,SP015,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000024,CL001,マーケティング,CM005,PR/広報,CS0024,PR/広報（月額サブスク）,PACK,50.0,1165113.02,58255651.17,JPY,NET30,TANAKA,0,eProc,5825565.12,64081216.29
PO20253000462,1,2025-12-27,JP01,S004,関西物流センター,D009,SCM企画,CC5101,SC010,ユニオンマーケ85 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000118,CL003,ビジネスサービス,CM024,法務/士業,CS0118,法務/士業（スポット対応）,SET,20.0,2399939.36,47998787.26,JPY,NET45,UEDA,0,Framework,4799878.73,52798665.99
PO20253000481,1,2025-12-27,JP01,S005,名古屋拠点,D002,営業（リテール）,CC4101,SC023,クレストイベント47 合同会社,SP003,Business Services Holdings Solutions,SGP003,Business Services Holdings,IM000129,CL003,ビジネスサービス,CM026,翻訳/通訳,CS0129,翻訳/通訳（月額サブスク）,HOUR,160.0,252086.02,40333763.33,JPY,NET30,SATO,0,eProc,4033376.33,44367139.66
PO20253000130,1,2025-12-28,JP01,S004,関西物流センター,D006,物流,CC5001,SC010,ユニオンマーケ85 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000013,CL001,マーケティング,CM003,クリエイティブ制作,CS0013,クリエイティブ制作（スポット対応）,EA,20.0,1650801.29,33016025.86,JPY,NET45,SATO,0,eProc,3301602.59,36317628.45
PO20253000438,1,2025-12-30,JP01,S003,関東物流センター,D002,営業（リテール）,CC4101,SC049,フロンティアプロモ66 合同会社,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000010,CL001,マーケティング,CM002,デジタル広告,CS0010,デジタル広告（単発作業）,PACK,2.0,717951.87,1435903.74,JPY,NET60,KOBAYASHI,1,Catalog,143590.37,1579494.11
PO20253000409,1,2026-01-01,JP01,S003,関東物流センター,D008,総務,CC1001,SC011,サミットプロモ30 株式会社,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000133,CL003,ビジネスサービス,CM027,コンサル,CS0133,コンサル（スポット対応）,HOUR,80.0,300227.51,24018200.73,JPY,NET60,UEDA,0,Spot,2401820.07,26420020.8
PO20253000305,1,2026-01-02,JP01,S003,関東物流センター,D007,カスタマーセンター,CC7001,SC019,オリオンパッケージ92 K.K.,SP019,Travel Japan K.K.,SGP009,Travel & Events Network,IM000050,CL001,マーケティング,CM010,データ分析,CS0050,データ分析（単発作業）,SET,1.0,1703334.56,1703334.56,JPY,NET30,KOBAYASHI,0,Framework,170333.46,1873668.02
PO20253000382,1,2026-01-03,JP01,S005,名古屋拠点,D006,物流,CC5001,SC037,サミットロジ8 合同会社,SP017,Packaging Partners,SGP007,Packaging & Materials Group,IM000005,CL001,マーケティング,CM001,広告出稿,CS0005,広告出稿（単発作業）,MONTH,12.0,5072563.58,60870763.02,JPY,NET45,UEDA,0,eProc,6087076.3,66957839.32
PO20253000160,1,2026-01-04,JP01,S003,関東物流センター,D009,SCM企画,CC5101,SC047,クレストロジ1 株式会社,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000131,CL003,ビジネスサービス,CM027,コンサル,CS0131,コンサル（標準プラン）,LOT,1.0,6429647.07,6429647.07,JPY,NET30,UEDA,0,Spot,642964.71,7072611.78
PO20253000285,1,2026-01-04,JP01,S005,名古屋拠点,D004,人事,CC2201,SC016,ブルームサプライ82 合同会社,SP016,Facilities Procurement Services,SGP006,Facilities & Workplace Services,IM000115,CL003,ビジネスサービス,CM023,研修/教育,CS0115,研修/教育（単発作業）,PACK,20.0,1032805.55,20656111.02,JPY,NET45,SATO,0,eProc,2065611.1,22721722.12
PO20253000341,1,2026-01-04,JP01,S002,横浜オフィス,D009,SCM企画,CC5101,SC002,エコーパッケージ36 株式会社,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000122,CL003,ビジネスサービス,CM025,会計/経理,CS0122,会計/経理（プレミアムプラン）,SET,1.0,1326108.69,1326108.69,JPY,NET45,SUZUKI,0,Spot,132610.87,1458719.56
PO20253000482,1,2026-01-04,JP01,S002,横浜オフィス,D007,カスタマーセンター,CC7001,SC048,アクティブロジ9 株式会社,SP008,HR Partners,SGP008,HR & Talent Solutions Group,IM000141,CL003,ビジネスサービス,CM029,設備保全,CS0141,設備保全（標準プラン）,EA,1.0,1169158.65,1169158.65,JPY,NET45,SATO,0,Catalog,116915.86,1286074.51
PO20253000251,1,2026-01-05,JP01,S004,関西物流センター,D003,経理,CC2101,SC031,エコーマーケ93 K.K.,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000014,CL001,マーケティング,CM003,クリエイティブ制作,CS0014,クリエイティブ制作（月額サブスク）,HOUR,40.0,274071.95,10962877.93,JPY,NET30,KOBAYASHI,0,Framework,1096287.79,12059165.72
PO20253000189,1,2026-01-06,JP01,S001,本社（東京）,D009,SCM企画,CC5101,SC010,ユニオンマーケ85 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000083,CL002,リテールプロモ,CM017,ディスプレイ施工,CS0083,ディスプレイ施工（スポット対応）,SET,1.0,2205350.35,2205350.35,JPY,NET30,SUZUKI,1,Framework,220535.04,2425885.39
PO20253000144,1,2026-01-08,JP01,S001,本社（東京）,D006,物流,CC5001,SC049,フロンティアプロモ66 合同会社,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000002,CL001,マーケティング,CM001,広告出稿,CS0002,広告出稿（プレミアムプラン）,MONTH,12.0,3676275.11,44115301.28,JPY,NET60,KOBAYASHI,0,Spot,4411530.13,48526831.41
PO20253000203,1,2026-01-09,JP01,S003,関東物流センター,D006,物流,CC5001,SC017,フロンティアマーケ30 株式会社,SP017,Packaging Partners,SGP007,Packaging & Materials Group,IM000053,CL002,リテールプロモ,CM011,店頭什器,CS0053,店頭什器（スポット対応）,HOUR,160.0,321244.96,51399193.46,JPY,NET60,SATO,0,Catalog,5139919.35,56539112.81
PO20253000335,1,2026-01-09,JP01,S003,関東物流センター,D002,営業（リテール）,CC4101,SC029,ノヴァサプライ99 K.K.,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000111,CL003,ビジネスサービス,CM023,研修/教育,CS0111,研修/教育（標準プラン）,HOUR,40.0,344129.47,13765178.64,JPY,NET30,SATO,0,Catalog,1376517.86,15141696.5
PO20253000381,1,2026-01-09,JP01,S002,横浜オフィス,D009,SCM企画,CC5101,SC049,フロンティアプロモ66 合同会社,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000047,CL001,マーケティング,CM010,データ分析,CS0047,データ分析（プレミアムプラン）,PACK,2.0,1075524.92,2151049.85,JPY,NET30,SATO,0,eProc,215104.98,2366154.83
PO20253000324,1,2026-01-12,JP01,S003,関東物流センター,D007,カスタマーセンター,CC7001,SC020,オリオンBPO51 Ltd.,SP020,Consulting Partners,SGP010,Consulting & Professional Group,IM000249,CL005,IT,CM050,ヘルプデスク,CS0249,ヘルプデスク（月額サブスク）,LOT,1.0,2570132.44,2570132.44,JPY,NET30,SATO,1,Framework,257013.24,2827145.68
PO20253000016,1,2026-01-13,JP01,S003,関東物流センター,D009,SCM企画,CC5101,SC002,エコーパッケージ36 株式会社,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000143,CL003,ビジネスサービス,CM029,設備保全,CS0143,設備保全（スポット対応）,PACK,20.0,1199471.71,23989434.17,JPY,NET30,SATO,0,Catalog,2398943.42,26388377.59
PO20253000173,1,2026-01-14,JP01,S001,本社（東京）,D003,経理,CC2101,SC002,エコーパッケージ36 株式会社,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000038,CL001,マーケティング,CM008,SEO/コンテンツ,CS0038,SEO/コンテンツ（スポット対応）,SET,2.0,1130914.16,2261828.33,JPY,NET45,SATO,0,eProc,226182.83,2488011.16
PO20253000375,1,2026-01-15,JP01,S003,関東物流センター,D001,マーケティング,CC4001,SC003,ネクサスイベント44 K.K.,SP003,Business Services Holdings Solutions,SGP003,Business Services Holdings,IM000089,CL002,リテールプロモ,CM018,リテールメディア,CS0089,リテールメディア（月額サブスク）,PACK,5.0,925908.45,4629542.25,JPY,NET60,SUZUKI,0,eProc,462954.22,5092496.47
PO20253000007,1,2026-01-16,JP01,S003,関東物流センター,D001,マーケティング,CC4001,SC024,ネクサスコンサル64 株式会社,SP004,SCM Procurement Services,SGP004,SCM & Logistics Group,IM000100,CL002,リテールプロモ,CM020,販促物流,CS0100,販促物流（単発作業）,HOUR,80.0,204499.11,16359928.6,JPY,NET60,SUZUKI,0,Catalog,1635992.86,17995921.46
PO20253000171,1,2026-01-16,JP01,S001,本社（東京）,D005,情報システム,CC2001,SC028,ノヴァマーケ88 株式会社,SP008,HR Partners,SGP008,HR & Talent Solutions Group,IM000055,CL002,リテールプロモ,CM011,店頭什器,CS0055,店頭什器（単発作業）,MONTH,6.0,5827613.66,34965681.95,JPY,NET60,SUZUKI,1,eProc,3496568.2,38462250.15
PO20253000195,1,2026-01-16,JP01,S002,横浜オフィス,D006,物流,CC5001,SC011,サミットプロモ30 株式会社,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000221,CL005,IT,CM045,セキュリティ,CS0221,セキュリティ（標準プラン）,PACK,1.0,680833.06,680833.06,JPY,NET45,SUZUKI,0,Catalog,68083.31,748916.37
PO20253000380,1,2026-01-18,JP01,S002,横浜オフィス,D004,人事,CC2201,SC014,サミットプロモ78 合同会社,SP014,SCM East Japan,SGP004,SCM & Logistics Group,IM000084,CL002,リテールプロモ,CM017,ディスプレイ施工,CS0084,ディスプレイ施工（月額サブスク）,HOUR,80.0,282090.55,22567243.89,JPY,NET45,TANAKA,1,Spot,2256724.39,24823968.28
PO20253000479,1,2026-01-18,JP01,S004,関西物流センター,D003,経理,CC2101,SC017,フロンティアマーケ30 株式会社,SP017,Packaging Partners,SGP007,Packaging & Materials Group,IM000140,CL003,ビジネスサービス,CM028,清掃/警備,CS0140,清掃/警備（単発作業）,HOUR,40.0,295907.79,11836311.42,JPY,NET60,SUZUKI,0,eProc,1183631.14,13019942.56
PO20253000417,1,2026-01-20,JP01,S003,関東物流センター,D002,営業（リテール）,CC4101,SC020,オリオンBPO51 Ltd.,SP020,Consulting Partners,SGP010,Consulting & Professional Group,IM000036,CL001,マーケティング,CM008,SEO/コンテンツ,CS0036,SEO/コンテンツ（標準プラン）,MONTH,3.0,5796757.6,17390272.8,JPY,NET30,UEDA,1,eProc,1739027.28,19129300.08
PO20253000328,1,2026-01-21,JP01,S004,関西物流センター,D007,カスタマーセンター,CC7001,SC022,ノヴァコンサル34 Ltd.,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000090,CL002,リテールプロモ,CM018,リテールメディア,CS0090,リテールメディア（単発作業）,PACK,5.0,1355142.12,6775710.62,JPY,NET30,SATO,1,Catalog,677571.06,7453281.68
PO20253000039,1,2026-01-23,JP01,S005,名古屋拠点,D009,SCM企画,CC5101,SC005,ユニオンプロモ49 株式会社,SP005,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000135,CL003,ビジネスサービス,CM027,コンサル,CS0135,コンサル（単発作業）,HOUR,160.0,322342.97,51574874.61,JPY,NET60,TANAKA,0,eProc,5157487.46,56732362.07
PO20253000165,1,2026-01-23,JP01,S005,名古屋拠点,D008,総務,CC1001,SC003,ネクサスイベント44 K.K.,SP003,Business Services Holdings Solutions,SGP003,Business Services Holdings,IM000112,CL003,ビジネスサービス,CM023,研修/教育,CS0112,研修/教育（プレミアムプラン）,HOUR,160.0,176778.5,28284559.54,JPY,NET30,UEDA,1,Framework,2828455.95,31113015.49
PO20253000302,1,2026-01-23,JP01,S001,本社（東京）,D007,カスタマーセンター,CC7001,SC035,ノヴァコンサル1 K.K.,SP015,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000117,CL003,ビジネスサービス,CM024,法務/士業,CS0117,法務/士業（プレミアムプラン）,LOT,2.0,6478291.5,12956583.01,JPY,NET45,KOBAYASHI,0,Framework,1295658.3,14252241.31
PO20253000245,1,2026-01-24,JP01,S005,名古屋拠点,D007,カスタマーセンター,CC7001,SC039,ユニオンコンサル99 合同会社,SP019,Travel Japan K.K.,SGP009,Travel & Events Network,IM000028,CL001,マーケティング,CM006,市場調査,CS0028,市場調査（スポット対応）,EA,20.0,1993494.79,39869895.72,JPY,NET60,SUZUKI,1,eProc,3986989.57,43856885.29
PO20253000370,1,2026-01-24,JP01,S002,横浜オフィス,D009,SCM企画,CC5101,SC020,オリオンBPO51 Ltd.,SP020,Consulting Partners,SGP010,Consulting & Professional Group,IM000116,CL003,ビジネスサービス,CM024,法務/士業,CS0116,法務/士業（標準プラン）,HOUR,20.0,283421.79,5668435.73,JPY,NET30,SUZUKI,1,Spot,566843.57,6235279.3
PO20253000464,1,2026-01-24,JP01,S003,関東物流センター,D006,物流,CC5001,SC010,ユニオンマーケ85 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000115,CL003,ビジネスサービス,CM023,研修/教育,CS0115,研修/教育（単発作業）,PACK,10.0,993427.02,9934270.19,JPY,NET45,UEDA,0,eProc,993427.02,10927697.21
PO20253000047,1,2026-01-26,JP01,S004,関西物流センター,D002,営業（リテール）,CC4101,SC024,ネクサスコンサル64 株式会社,SP004,SCM Procurement Services,SGP004,SCM & Logistics Group,IM000079,CL002,リテールプロモ,CM016,店舗イベント,CS0079,店舗イベント（月額サブスク）,PACK,2.0,1663861.71,3327723.42,JPY,NET45,KOBAYASHI,1,eProc,332772.34,3660495.76
PO20253000123,1,2026-01-26,JP01,S002,横浜オフィス,D003,経理,CC2101,SC025,アクティブプロモ20 合同会社,SP005,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000121,CL003,ビジネスサービス,CM025,会計/経理,CS0121,会計/経理（標準プラン）,SET,2.0,1678093.5,3356187.0,JPY,NET30,UEDA,0,Framework,335618.7,3691805.7
PO20253000104,1,2026-01-28,JP01,S005,名古屋拠点,D009,SCM企画,CC5101,SC020,オリオンBPO51 Ltd.,SP020,Consulting Partners,SGP010,Consulting & Professional Group,IM000102,CL003,ビジネスサービス,CM021,BPO/事務委託,CS0102,BPO/事務委託（プレミアムプラン）,LOT,12.0,5394022.46,64728269.53,JPY,NET45,SUZUKI,0,Framework,6472826.95,71201096.48
PO20253000046,1,2026-01-30,JP01,S003,関東物流センター,D006,物流,CC5001,SC035,ノヴァコンサル1 K.K.,SP015,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000081,CL002,リテールプロモ,CM017,ディスプレイ施工,CS0081,ディスプレイ施工（標準プラン）,EA,5.0,2219343.25,11096716.23,JPY,NET30,UEDA,0,Framework,1109671.62,12206387.85
PO20253000208,1,2026-01-30,JP01,S003,関東物流センター,D006,物流,CC5001,SC002,エコーパッケージ36 株式会社,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000150,CL003,ビジネスサービス,CM030,総務支援,CS0150,総務支援（単発作業）,SET,20.0,1252401.49,25048029.89,JPY,NET30,TANAKA,1,Framework,2504802.99,27552832.88
PO20253000283,1,2026-01-30,JP01,S005,名古屋拠点,D003,経理,CC2101,SC019,オリオンパッケージ92 K.K.,SP019,Travel Japan K.K.,SGP009,Travel & Events Network,IM000025,CL001,マーケティング,CM005,PR/広報,CS0025,PR/広報（単発作業）,HOUR,40.0,160117.28,6404691.07,JPY,NET60,SATO,1,Framework,640469.11,7045160.18
PO20253000371,1,2026-01-31,JP01,S003,関東物流センター,D005,情報システム,CC2001,SC049,フロンティアプロモ66 合同会社,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000049,CL001,マーケティング,CM010,データ分析,CS0049,データ分析（月額サブスク）,HOUR,40.0,279794.08,11191763.27,JPY,NET45,KOBAYASHI,0,Catalog,1119176.33,12310939.6
PO20253000383,1,2026-02-02,JP01,S003,関東物流センター,D002,営業（リテール）,CC4101,SC048,アクティブロジ9 株式会社,SP008,HR Partners,SGP008,HR & Talent Solutions Group,IM000206,CL005,IT,CM042,ソフトウェア,CS0206,ソフトウェア（標準プラン）,LOT,12.0,5066402.1,60796825.16,JPY,NET45,SUZUKI,0,Spot,6079682.52,66876507.68
PO20253000154,1,2026-02-03,JP01,S002,横浜オフィス,D002,営業（リテール）,CC4101,SC040,ネクサスBPO71 合同会社,SP020,Consulting Partners,SGP010,Consulting & Professional Group,IM000245,CL005,IT,CM049,データ基盤,CS0245,データ基盤（単発作業）,LOT,1.0,3332753.36,3332753.36,JPY,NET45,TANAKA,0,Framework,333275.34,3666028.7
PO20253000270,1,2026-02-03,JP01,S004,関西物流センター,D008,総務,CC1001,SC015,ノヴァロジ21 Ltd.,SP015,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000007,CL001,マーケティング,CM002,デジタル広告,CS0007,デジタル広告（プレミアムプラン）,HOUR,40.0,218062.53,8722501.3,JPY,NET45,UEDA,0,Catalog,872250.13,9594751.43
